id,click,hour,C1,C2,C3,C4,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_os,device_make,device_model,device_type,device_conn_type,device_geo_country,C20,C21,C22,C23,C24
10052333525484366883,1,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a8a728b5,c31b3236,fe546279,5e04d015,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10052345638445935259,0,14100100,1005,1,d22451da,7c429b8a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e19fef00,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16872,320,50,1893,0,175,-1,95
10052388753003396265,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,626823a0,c31b3236,4aab4dc9,bf3ecabe,1,0,d4579b26,17037,320,50,1934,2,35,-1,16
10052515706217260702,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,fc23375e,c31b3236,fe546279,facde412,1,0,9c049173,17037,320,50,1934,2,35,-1,16
10052633993903171822,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,4a3adf91,78120ec9,7e5068fc,0ce052f5,81c286bb,990c0803,0c23a8bf,b7c51061,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10052715849373651699,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,51bd39c1,c31b3236,a608b9c4,0fafd435,1,0,0b3b97fa,16736,300,250,1876,2,291,100200,33
10052809134367695027,0,14100100,1005,1,404c1afb,fb31eb29,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,653f0b5e,c31b3236,fe546279,9dd9464e,1,0,b80bb774,10944,320,50,1120,0,35,-1,79
1005286878560837475,0,14100100,1005,1,d22451da,7c429b8a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2b9a297a,c31b3236,fe546279,b7d24be6,1,0,13b5bfe9,16208,320,50,1800,3,47,100075,23
10052944278576297260,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,abbccdae,fddd31ec,c31b3236,fe546279,fed6d4e4,4,2,2f53e6f3,487,320,50,110,2,35,-1,16
10052983725575501160,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c4941be6,2f3f71f2,36dfa7ba,7147e115,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10053028695144689735,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,6ca9053a,c31b3236,c822c1b6,2d1fbe61,1,0,0d149b90,16839,320,50,1883,0,1451,100094,17
10053047583013025599,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,7fed6ffd,c31b3236,fe546279,1c344a58,1,0,0d149b90,16840,320,50,1883,0,1451,100094,17
1005309944997000949,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2d16bf20,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10053138774787502406,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d67bdd33,29e67760,7e5068fc,d41d8cd9,0ef129f2,c31b3236,3d517f89,3e238c9b,1,0,dd07de85,12000,320,50,1248,2,39,100128,13
100533157825776065,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,8c028807,a0d4b359,688746e6,5005c207,676f19f6,c31b3236,0c23a8bf,02129bb8,1,0,13b5bfe9,16872,320,50,1893,0,175,100081,95
10053421962213319413,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,8374fbd9,4f04e5f8,7e5068fc,d41d8cd9,692b802e,c31b3236,fe546279,c4f9d307,1,2,e529a9ce,16615,320,50,1863,3,39,100126,23
10053525120589211529,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,746567f9,c31b3236,fe546279,1c344a58,1,0,6864f389,16788,320,50,1879,2,291,100105,33
10053839184043688257,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,82c1a86f,c31b3236,3d517f89,ebc66ede,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10053895657094746438,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,93134aad,c31b3236,a557264a,3af17bc0,1,0,19b19ffc,17037,320,50,1934,2,35,-1,16
10054012780218459282,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,530a5c42,c31b3236,fe546279,5fc7e102,1,0,dc634e20,16707,320,50,1875,2,291,-1,33
10054016822864953534,0,14100100,1005,1,286c820c,a9f7f3d1,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ff614d67,c31b3236,3d517f89,3e238c9b,1,0,c419b06b,16655,320,50,1867,3,39,-1,23
10054291793173437640,0,14100100,1002,0,d5f52066,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2efd86e1,a56e5dad,c31b3236,fe546279,85968a2c,0,0,8264ee52,8557,320,50,786,3,35,-1,23
1005436944356169887,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,51270002,c31b3236,fe546279,fed6d4e4,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10054421871006039841,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,4995a036,c28e36bb,7e5068fc,d41d8cd9,a0e25834,c31b3236,f3c0fa6b,a8caaca3,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
1005458530108996295,0,14100100,1005,1,1b0831c0,f7d188b6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6ecaba05,c31b3236,fe546279,3fba06dc,1,0,13b5bfe9,16208,320,50,1800,3,47,-1,23
10054609907372929320,0,14100100,1002,0,d2992d7d,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a5b26443,c7f30210,c31b3236,fe546279,6ce4b74e,0,0,e728b477,6643,320,50,582,3,39,-1,23
10054613909642155210,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,45292703,c31b3236,3d517f89,3e238c9b,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
1005467683938805540,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d8f30116,c31b3236,fe546279,82a95b3d,1,0,5f02f088,17037,320,50,1934,2,35,-1,16
10054692058314475543,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,e2d68d8b,85262c2b,7e5068fc,d41d8cd9,5264527b,c31b3236,c1aafc7e,305b2e14,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
10054728594508200457,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,0bed4baa,c31b3236,c1aafc7e,a9446c62,1,0,235ec523,12026,320,50,1248,2,39,-1,13
10054736685362552290,0,14100100,1002,0,5cf05681,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8b5a792f,375f6ca8,c31b3236,bb51e1a8,d85d0995,0,0,66e10e9f,16989,320,50,1926,3,35,100119,13
10054814566982013077,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,348dc6d1,c31b3236,f3c0fa6b,cd440a0c,1,0,21ad0bd8,17037,320,50,1934,2,35,-1,16
10054841359465433459,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ef6e6261,85262c2b,688746e6,d41d8cd9,99bc31fe,c31b3236,750379b5,30251dab,1,0,dd07de85,16688,320,50,1873,3,35,100128,23
10054847435964230762,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0d366eb5,c31b3236,fe546279,9addb187,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10055166326591527244,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,805c2dff,c31b3236,fe546279,c7492d66,1,0,0b3b97fa,17002,320,50,1931,3,35,100199,23
10055336410862015285,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,86c6d4e6,c31b3236,fe546279,7a8bb168,1,0,b80bb774,16958,300,250,1916,2,39,100083,117
10055346285353518399,0,14100100,1005,0,a70a17e5,9053076b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4e9edef3,c31b3236,fe546279,6f4eaee3,1,0,13b5bfe9,16553,320,50,1850,2,303,100076,33
10055469049490652949,0,14100100,1002,0,a27311e2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4e604af8,60f44f39,c31b3236,74c497d8,87109dfb,0,0,13b5bfe9,16974,320,50,1921,3,47,100074,23
10055530666724976868,0,14100100,1005,1,52a020a3,43571009,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5c5d3eaa,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16071,320,50,1784,0,175,-1,95
10055685058065243270,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,36c193b8,c31b3236,a608b9c4,dc08cbd4,1,0,3d26b0b1,17037,320,50,1934,2,35,-1,16
1005578507414823034,0,14100100,1005,1,fb5ff023,22cdf439,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,522b07d4,c31b3236,f3c0fa6b,da869f7c,1,0,74354112,16655,320,50,1867,3,39,-1,23
10055895761660161310,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1d1754fd,c31b3236,fe546279,c79575db,1,0,74354112,17015,320,50,1872,3,35,-1,23
10055914760910874584,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7efc5327,c31b3236,fe546279,1c344a58,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
1005601383480236166,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0789c440,c31b3236,a608b9c4,234d8e74,1,0,0b3b97fa,17002,320,50,1931,3,35,100194,23
10056111236070919979,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,2be002cb,85262c2b,a89b3dd2,d41d8cd9,4e37f310,c31b3236,3d517f89,f7dac692,1,2,5269f4d7,16989,320,50,1926,3,35,100185,13
10056150657349423801,0,14100100,1005,1,9e37d61f,08c3ea57,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3ea8ea87,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10056164173618194834,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,9feb99e0,85262c2b,7e5068fc,28bf232f,2239414a,c31b3236,fe546279,867ea163,1,2,13b5bfe9,1039,320,50,178,3,1327,-1,15
10056283404738396511,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,3b731d3c,a7bb6766,c31b3236,fe546279,11da8fe3,4,0,dcf0d7d2,487,320,50,110,2,35,-1,16
10056357401137282194,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3b12247c,e3af57ca,7e5068fc,d41d8cd9,bf744294,c31b3236,fe546279,9addb187,1,0,3d26b0b1,16121,320,50,1788,3,47,100111,23
10056377292911639905,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,6465ecda,ca3dce84,c31b3236,fe546279,5393f6bf,4,2,dc634e20,15541,320,50,1698,3,35,-1,111
10056631583381257056,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,09939442,c31b3236,f3c0fa6b,168c3ce9,1,0,35ea51ba,17037,320,50,1934,2,35,-1,16
10056680813179780160,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,0c3f7dc1,c31b3236,fe546279,3c34b3cd,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10056725106122757078,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,cf0bad9e,85262c2b,7e5068fc,2a32a276,76459b0e,c31b3236,fe546279,543663ac,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10056833964432129372,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,94030261,c31b3236,fe546279,da184647,1,0,b74df323,17037,320,50,1934,2,35,-1,16
10057131278950494155,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,0c6604bc,d41d8cd9,7e5068fc,4360bca6,d0844b73,c31b3236,c822c1b6,d41d8cd9,4,0,1fdc0f89,16846,320,50,1886,0,35,-1,134
10057226790189351316,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a7f35dbd,c31b3236,fe546279,72d236cd,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10057272544037457210,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,db19ed23,c31b3236,fe546279,46aa30a5,1,0,5123dd8b,487,320,50,110,2,35,-1,16
10057728823191860829,0,14100100,1005,1,c8e571c1,fb089e2b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4d91a084,c31b3236,fe546279,024ae432,1,0,324d8a1d,17011,320,50,1867,3,39,-1,23
10057757717157596055,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,49e05114,c31b3236,fe546279,29cebc01,1,0,a6be8a33,17037,320,50,1934,2,35,-1,16
10057864120334766810,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,fcc8d549,c31b3236,fe546279,890b76f8,1,2,795237fd,4687,320,50,423,3,39,100233,32
10057896784282069024,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,39a7ce8f,c31b3236,fe546279,43b215ae,1,0,ad7532d5,17014,320,50,1872,3,35,-1,23
10058145354148810521,0,14100100,1005,0,a200fc60,dbb60df4,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4da42e07,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16872,320,50,1893,0,175,-1,95
10058148241801272317,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,1d85060b,c31b3236,33561003,f8fbdc87,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10058150574686532433,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,061a6ee9,6f7eda23,c31b3236,fe546279,82a95b3d,4,2,255a5cac,487,320,50,110,2,35,100172,16
10058189088620634625,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,a93c4579,c31b3236,a608b9c4,41a283b4,1,2,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10058228168959434729,0,14100100,1002,0,52402f77,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d517bc93,3711f8b3,c31b3236,9bd9d335,5b402b10,0,0,1cd3c693,16567,320,50,1850,2,303,-1,33
100583147768626235,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6843a97f,c31b3236,3d517f89,dbe1af4c,1,0,dc634e20,16708,320,50,1875,2,291,100021,33
10058356192622072003,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,f8318683,85262c2b,7e5068fc,d41d8cd9,e58b0692,c31b3236,3d517f89,d06a9553,1,0,afbe94cd,16997,320,50,1929,3,39,-1,23
10058378040928027178,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5327bd5e,c31b3236,fe546279,7a8bb168,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10058434066882230072,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,174568f0,c31b3236,3d517f89,3e238c9b,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10058584632569597370,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,79bd530e,c31b3236,3d517f89,d06a9553,1,0,dc634e20,7186,320,50,574,3,35,100019,23
10058657238030552888,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,0b82ce3a,c31b3236,7675eca5,e5668a53,1,0,1bfad22f,12000,320,50,1248,2,39,100068,13
10058697984063379148,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,e7834082,d41d8cd9,7e5068fc,dfe17c79,ea0017a9,c31b3236,e4721cde,d41d8cd9,4,0,accc9105,12470,320,50,1272,3,303,-1,15
10058837950081859167,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,30abbaf3,e9ace3a9,c31b3236,bb51e1a8,f6fa3ef5,4,3,dfed5bc1,11360,320,50,1179,3,559,-1,23
10058854483401922505,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e0048e18,c31b3236,3d517f89,5340481a,1,0,5123dd8b,17037,320,50,1934,2,35,-1,16
10058921822460490629,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,c4bbe6d8,5e6be91e,c31b3236,fe546279,1c344a58,4,2,161747ec,487,320,50,110,2,35,-1,16
10058924274614548114,0,14100100,1002,0,953bc3ae,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3385812f,d513d204,c31b3236,fe546279,dddd2053,0,0,0b3b97fa,16723,320,50,1876,2,291,-1,33
10059103726902091728,0,14100100,1005,0,9ec6c3bb,a8427f38,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,55a90445,c31b3236,fe546279,d6f93594,1,0,13b5bfe9,10289,320,50,1008,3,47,100081,23
10059119724503976417,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,de7f438b,304cada9,c31b3236,fe546279,283e0b29,1,0,0b3b97fa,16688,320,50,1873,3,35,100200,23
10059177118649302085,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c271a10d,c31b3236,fe546279,1c344a58,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10059196112757978142,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,90d370b2,c31b3236,fe546279,1c344a58,1,0,e728b477,1269,320,50,196,3,303,-1,15
10059306525600758721,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,bb155bee,d41d8cd9,d41d8cd9,5bbe5ed8,a984bf1d,f339e4e4,27754523,5e2bab0e,0,0,dfed5bc1,7207,320,50,647,3,45,100217,42
10059394461516005219,0,14100100,1005,0,b8970be9,cca8cc18,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a8a728b5,c31b3236,fe546279,5e04d015,1,0,b80bb774,10942,320,50,1120,0,35,100084,79
10059403101648358793,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,f36a51d8,85262c2b,7e5068fc,303574bb,19eed361,c31b3236,fe546279,1c344a58,1,0,c12e01f2,15395,320,50,1687,3,39,100148,23
10059465879743283425,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,621e995c,c31b3236,fe546279,e8ff4718,1,0,dc634e20,16710,320,50,1875,2,291,-1,33
10059473049840497766,1,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,74232cef,c31b3236,fe546279,a547a664,1,0,0b3b97fa,16735,300,250,1876,2,291,100200,33
10059512742365487494,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,4005674e,02bfe59f,c31b3236,a608b9c4,b1193d1c,1,0,4605f628,17017,320,50,1873,3,35,100093,23
10059585541186425013,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4b398964,c31b3236,fe546279,867ea163,1,0,e22428cc,17008,320,50,1862,2,39,-1,23
10059640485473657727,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,45292703,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10059760805044813485,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8fb17364,c31b3236,f3c0fa6b,f130949e,1,0,21ad0bd8,17037,320,50,1934,2,35,-1,16
10059785418603484433,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,df03fabd,c31b3236,75e9b18f,b5ce76b1,1,0,324d8a1d,12026,320,50,1248,2,39,100037,13
10059847903848503073,0,14100100,1002,0,d5e292a4,1c96a95c,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,edb2721a,724e934b,c31b3236,fe546279,5e2bab0e,0,0,32d7508f,16555,320,50,1850,2,303,-1,33
10059943228898586640,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,bd2593f7,c31b3236,750379b5,ffb03c88,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
10059981500715351425,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b414d521,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,428,320,50,117,0,175,100075,16
10059993813425130675,0,14100100,1002,0,b0c67a9c,bdc7e620,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,96c4513e,b150547c,c31b3236,fe546279,1f1ddeb9,0,0,66e10e9f,487,320,50,110,2,35,-1,16
10060305188471225985,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,520c64ae,85262c2b,7e5068fc,08961d06,3473c0d2,c31b3236,fe546279,fed6d4e4,1,2,97282b27,16989,320,50,1926,3,35,-1,13
10060343759271450538,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3f9fd270,c31b3236,026af9dc,011d2705,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10060420108014773215,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,eb81215a,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
1006042131031019324,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,204456fa,f156d5b5,7e5068fc,305fc49b,370513c1,c31b3236,fe546279,1c344a58,1,0,26403ec6,6561,320,50,572,3,39,-1,32
10060554201160038542,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c4941be6,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10060560251239610360,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c2863a7a,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10060590558591839269,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,e7834082,d41d8cd9,7e5068fc,ac80375e,ba30a332,c31b3236,026af9dc,d0140225,4,0,3da770cc,12472,320,50,1272,3,303,-1,15
100606704442373355,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ff614d67,c31b3236,3d517f89,3e238c9b,1,0,c419b06b,17011,320,50,1867,3,39,-1,23
10060711470557927765,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ee72efa5,85262c2b,7e5068fc,d41d8cd9,7e33147a,c31b3236,fe546279,43b215ae,1,0,ab6c0400,11999,320,50,1248,2,39,100034,13
10060865496986233573,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,79f6ce82,c31b3236,750379b5,de8ec8a3,1,2,dc634e20,16607,320,50,1860,0,803,-1,121
10061038916968580167,0,14100100,1005,0,ba9337e7,86cda54a,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,440657de,c31b3236,fe546279,6f4eaee3,1,0,13b5bfe9,16564,320,50,1850,2,303,-1,33
10061132712371539399,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,61fc332c,c31b3236,3d517f89,ebc66ede,1,0,dc634e20,16710,320,50,1875,2,291,100021,33
10061138531397595162,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,952bb436,c31b3236,75e9b18f,d2d4e2f3,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10061193542787548602,1,14100100,1005,0,572b5d37,132bfc37,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6485192b,c31b3236,a608b9c4,ab429d31,1,0,0b3b97fa,16859,320,50,1887,3,39,100200,23
10061224910476480793,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,8c028807,a0d4b359,688746e6,8b84777b,f568b6a1,c31b3236,fe546279,c3f40965,1,0,0b3b97fa,16858,320,50,1887,3,39,100200,23
10061407925324480702,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,f36a51d8,85262c2b,7e5068fc,e1a3c2da,a663bbe2,c31b3236,fe546279,890b76f8,1,2,c12e01f2,15395,320,50,1687,3,39,100148,23
